distancia_inicio_m,distancia_fin_m,junta,lat,lon,altura_m,diametro,espesor,SMYS,longitud_tubo_m,tipo_costura
7718.884,7727.212,GW7050,3.788616155,-71.51497617,148,460,6.35,42000,12,
7727.212,7739.22,GW7060,3.788677768,-71.51502533,147.5,460,6.35,42000,12,
7739.22,7751.208,GW7070,3.788765061,-71.51509808,147,460,6.35,42000,12,
7751.208,7763.21,GW7080,3.788842611,-71.51518071,146.5,460,6.35,42000,12,
7763.21,7775.237,GW7090,3.788910138,-71.51527207,146,460,6.35,42000,12,
7775.237,7787.246,GW7100,3.788981552,-71.51536059,145.5,460,6.35,42000,12,
7787.246,7795.41,GW7110,3.789060399,-71.5154424,145,460,6.35,42000,12,
7795.41,7807.415,GW7120,3.789115499,-71.51549658,144.5,460,6.35,42000,12,
7807.415,7819.153,GW7130,3.789219248,-71.51553752,144,460,6.35,42000,12,
7819.153,7831.066,GW7140,3.78932984,-71.51554726,143.5,460,6.35,42000,12,
7831.066,7843.054,GW7150,3.789442589,-71.51554895,143,460,6.35,42000,12,
7843.054,7855.04,GW7160,3.789556048,-71.51555065,142.5,460,6.35,42000,12,
7855.04,7867.045,GW7170,3.789668756,-71.51556046,142,460,6.35,42000,12,
7867.045,7878.516,GW7180,3.789768252,-71.51561216,141.5,460,6.35,42000,12,
7878.516,7890.559,GW7190,3.789847924,-71.51568593,141,460,6.35,42000,12,
7890.559,7902.59,GW7200,3.789931566,-71.51576337,140.5,460,6.35,42000,12,
7902.59,7914.624,GW7210,3.790018319,-71.51583709,140,460,6.35,42000,12,
7914.624,7926.662,GW7220,3.790110049,-71.51590462,139.5,460,6.35,42000,12,
7926.662,7936.011,GW7230,3.790202813,-71.51597078,139,460,6.35,42000,12,
7936.011,7948.037,GW7240,3.790266945,-71.51603097,138.5,460,6.35,42000,12,
7948.037,7951.814,GW7250,3.790339028,-71.516119,138,460,6.35,42000,12,
7951.814,7963.835,GW7260,3.790359587,-71.51614823,137.5,460,6.35,42000,12,
7963.835,7975.813,GW7270,3.790421796,-71.51624348,137,460,6.35,42000,12,
7975.813,7987.777,GW7280,3.790478977,-71.51634135,136.5,460,6.35,42000,12,
7987.777,7999.782,GW7290,3.790534569,-71.51644001,136,460,6.35,42000,12,
7999.782,8011.824,GW7300,3.790591809,-71.51653814,135.5,460,6.35,42000,12,
8011.824,8013.772,GW7310,3.790652182,-71.51663482,135,460,6.35,42000,12,
8013.772,8025.801,GW7320,3.790661852,-71.51665052,134.5,460,6.35,42000,12,
8025.801,8037.84,GW7330,3.790721474,-71.51674752,134,460,6.35,42000,12,
8037.84,8047.819,GW7340,3.790779887,-71.51684535,133.5,460,6.35,42000,12,
8047.819,8059.83,GW7350,3.790827078,-71.51692718,133,460,6.35,42000,12,
8059.83,8071.847,GW7360,3.790891961,-71.5170201,132.5,460,6.35,42000,12,
8071.847,8083.829,GW7370,3.790976066,-71.51709608,132,460,6.35,42000,12,
8083.829,8095.845,GW7380,3.791069169,-71.51716084,131.5,460,6.35,42000,12,
8095.845,8099.912,GW7390,3.791162609,-71.51722568,131,460,6.35,42000,12,
8099.912,8111.909,GW7400,3.791194236,-71.51724763,130.5,460,6.35,42000,12,
8111.909,8123.94,GW7410,3.791288302,-71.51731116,130,460,6.35,42000,12,
8123.94,8135.947,GW7420,3.791386883,-71.51736816,129.5,460,6.35,42000,12,
8135.947,8147.974,GW7430,3.791485948,-71.51742386,129,460,6.35,42000,12,
8147.974,8160.02,GW7440,3.791585197,-71.51747963,128.5,460,6.35,42000,12,
8160.02,8172.072,GW7450,3.791685969,-71.51753297,128,460,6.35,42000,12,
8172.072,8184.067,GW7460,3.791786797,-71.51758633,127.5,460,6.35,42000,12,
8184.067,8196.118,GW7470,3.791887148,-71.51763944,127,460,6.35,42000,12,
8196.118,8208.133,GW7480,3.791972656,-71.51771421,126.5,460,6.35,42000,12,
8208.133,8220.164,GW7490,3.792052018,-71.51779562,126,460,6.35,42000,12,
8220.164,8232.162,GW7500,3.792126873,-71.51788142,125.5,460,6.35,42000,12,
8232.162,8244.191,GW7510,3.792200172,-71.51796816,125,460,6.35,42000,12,
8244.191,8256.198,GW7520,3.79227397,-71.51805486,124.5,460,6.35,42000,12,
8256.198,8268.242,GW7530,3.792349894,-71.51813943,124,460,6.35,42000,12,
8268.242,8280.267,GW7540,3.792426724,-71.51822365,123.5,460,6.35,42000,12,
8280.267,8284.526,GW7550,3.792503431,-71.51830774,123,460,6.35,42000,12,
8284.526,8296.537,GW7560,3.792531065,-71.5183371,122.5,460,6.35,42000,12,
8296.537,8308.556,GW7570,3.792609316,-71.51841957,122,460,6.35,42000,12,
8308.556,8318.311,GW7580,3.792687852,-71.51850188,121.5,460,6.35,42000,12,
8318.311,8330.307,GW7590,3.792743667,-71.51857541,121,460,6.35,42000,12,
8330.307,8342.297,GW7600,3.792805091,-71.51867084,120.5,460,6.35,42000,12,
8342.297,8353.166,GW7610,3.792859192,-71.51877059,120,460,6.35,42000,12,
8353.166,8365.19,GW7620,3.792903608,-71.51886334,119.5,460,6.35,42000,12,
8365.19,8377.238,GW7630,3.792954578,-71.51896507,119,460,6.35,42000,12,
8377.238,8383.419,GW7640,3.793019003,-71.51905907,118.5,460,6.35,42000,12,
8383.419,8395.39,GW7650,3.79305534,-71.51910492,118,460,6.35,42000,12,
8395.39,8407.362,GW7660,3.793132422,-71.51918776,117.5,460,6.35,42000,12,
8407.362,8419.41,GW7670,3.793220814,-71.51925864,117,460,6.35,42000,12,
8419.41,8429.402,GW7680,3.793311785,-71.51932741,116.5,460,6.35,42000,12,
8429.402,8441.356,GW7690,3.793387215,-71.51938446,116,460,6.35,42000,12,
8441.356,8453.34,GW7700,3.793476819,-71.51945356,115.5,460,6.35,42000,12,
8453.34,8465.387,GW7710,3.793566731,-71.51952272,115,460,6.35,42000,12,
8465.387,8471.526,GW7720,3.793656833,-71.5195926,114.5,460,6.35,42000,12,
8471.526,8483.531,GW7730,3.793702622,-71.51962838,114,460,6.35,42000,12,
8483.531,8491.653,GW7740,3.793792381,-71.51969806,113.5,460,6.35,42000,12,
8491.653,8503.652,GW7750,3.793853042,-71.51974529,113,460,6.35,42000,12,
8503.652,8515.686,GW7760,3.793942437,-71.51981535,112.5,460,6.35,42000,12,
8515.686,8527.678,GW7770,3.794031872,-71.51988589,112,460,6.35,42000,12,
8527.678,8533.489,GW7780,3.794120968,-71.51995622,111.5,460,6.35,42000,12,
8533.489,8545.505,GW7790,3.79416436,-71.51999002,111,460,6.35,42000,12,
8545.505,8549.064,GW7800,3.794253976,-71.52006005,110.5,460,6.35,42000,12,
8549.064,8561.078,GW7810,3.794280475,-71.52008085,110,460,6.35,42000,12,
8561.078,8573.102,GW7820,3.794370575,-71.52015023,109.5,460,6.35,42000,12,
8573.102,8585.14,GW7830,3.794469814,-71.52020529,109,460,6.35,42000,12,
8585.14,8597.149,GW7840,3.794583091,-71.52021399,108.5,460,6.35,42000,12,
8597.149,8605.628,GW7850,3.794694166,-71.52019473,108,460,6.35,42000,12,
8605.628,8617.658,GW7860,3.79477068,-71.52017051,107.5,460,6.35,42000,12,
8617.658,8629.676,GW7870,3.794880004,-71.5201387,107,460,6.35,42000,12,
8629.676,8641.701,GW7880,3.794990031,-71.52010983,106.5,460,6.35,42000,12,
8641.701,8653.742,GW7890,3.795100087,-71.5200808,106,460,6.35,42000,12,
8653.742,8657.227,GW7900,3.795210626,-71.52005303,105.5,460,6.35,42000,12,
8657.227,8669.187,GW7910,3.79524264,-71.52004508,105,460,6.35,42000,12,
8669.187,8681.17,GW7920,3.795352469,-71.52001763,104.5,460,6.35,42000,12,
8681.17,8693.199,GW7930,3.795462488,-71.51999005,104,460,6.35,42000,12,
8693.199,8705.203,GW7940,3.795572871,-71.51996212,103.5,460,6.35,42000,12,
8705.203,8717.233,GW7950,3.795682865,-71.51993364,103,460,6.35,42000,12,
8717.233,8729.293,GW7960,3.79579317,-71.51990544,102.5,460,6.35,42000,12,
8729.293,8741.341,GW7970,3.795897928,-71.51986241,102,460,6.35,42000,12,
8741.341,8753.365,GW7980,3.795991569,-71.51979757,101.5,460,6.35,42000,12,
8753.365,8765.365,GW7990,3.796082617,-71.51972928,101,460,6.35,42000,12,
8765.365,8777.317,GW8000,3.796173476,-71.51966112,100.5,460,6.35,42000,12,
8777.317,8789.312,GW8010,3.796263134,-71.51959214,100,460,6.35,42000,12,
8789.312,8801.373,GW8020,3.796352537,-71.51952216,99.5,460,6.35,42000,12,
8801.373,8813.407,GW8030,3.796449003,-71.51946168,99,460,6.35,42000,12,
8813.407,8825.395,GW8040,3.796556747,-71.51942521,98.5,460,6.35,42000,12,
8825.395,8831.792,GW8050,3.79666647,-71.51939629,98,460,6.35,42000,12,
8831.792,8843.833,GW8060,3.796724962,-71.51938064,97.5,460,6.35,42000,12,
8843.833,8855.821,GW8070,3.796835173,-71.5193516,97,460,6.35,42000,12,
8855.821,8865.738,GW8080,3.796945083,-71.51932339,96.5,460,6.35,42000,12,
8865.738,8877.766,GW8090,3.79703624,-71.519301,96,460,6.35,42000,12,
8877.766,8889.756,GW8100,3.797149377,-71.51929191,95.5,460,6.35,42000,12,
8889.756,8901.718,GW8110,3.797261965,-71.51930511,95,460,6.35,42000,12,
8901.718,8907.852,GW8120,3.797373397,-71.51932518,94.5,460,6.35,42000,12,
8907.852,8919.867,GW8130,3.797430413,-71.51933614,94,460,6.35,42000,12,
8919.867,8931.874,GW8140,3.797540787,-71.51936316,93.5,460,6.35,42000,12,
8931.874,8943.908,GW8150,3.797644115,-71.51940963,93,460,6.35,42000,12,
8943.908,8955.919,GW8160,3.797727413,-71.5194871,92.5,460,6.35,42000,12,
8955.919,8967.934,GW8170,3.797803127,-71.51957191,92,460,6.35,42000,12,
8967.934,8979.974,GW8180,3.797878869,-71.51965675,91.5,460,6.35,42000,12,
8979.974,8989.534,GW8190,3.797954764,-71.51974176,91,460,6.35,42000,12,
8989.534,9001.53,GW8200,3.798015031,-71.51980926,90.5,460,6.35,42000,12,
9001.53,9013.562,GW8210,3.798090653,-71.51989396,90,460,6.35,42000,12,
9013.562,9025.563,GW8220,3.798169112,-71.51997643,89.5,460,6.35,42000,12,
9025.563,9037.548,GW8230,3.798250735,-71.52005543,89,460,6.35,42000,12,
9037.548,9049.565,GW8240,3.7983325,-71.52013407,88.5,460,6.35,42000,12,
9049.565,9054.65,GW8250,3.798413572,-71.52021383,88,460,6.35,42000,12,
9054.65,9066.624,GW8260,3.798447061,-71.5202484,87.5,460,6.35,42000,12,
9066.624,9078.599,GW8270,3.798521304,-71.520334,87,460,6.35,42000,12,
9078.599,9090.591,GW8280,3.798590467,-71.52042377,86.5,460,6.35,42000,12,
9090.591,9102.594,GW8290,3.798657749,-71.52051519,86,460,6.35,42000,12,
9102.594,9114.624,GW8300,3.79872568,-71.52060626,85.5,460,6.35,42000,12,
9114.624,9126.098,GW8310,3.798792766,-71.52069827,85,460,6.35,42000,12,
9126.098,9138.088,GW8320,3.798856709,-71.52078605,84.5,460,6.35,42000,12,
9138.088,9140.527,GW8330,3.7989232,-71.52087803,84,460,6.35,42000,12,
9140.527,9152.541,GW8340,3.798936689,-71.52089676,83.5,460,6.35,42000,12,
9152.541,9164.561,GW8350,3.799002987,-71.52098915,83,460,6.35,42000,12,
9164.561,9176.614,GW8360,3.799069394,-71.52108154,82.5,460,6.35,42000,12,
9176.614,9185.856,GW8370,3.799135927,-71.52117422,82,460,6.35,42000,12,
9185.856,9197.823,GW8380,3.799187024,-71.52124522,81.5,460,6.35,42000,12,
9197.823,9210.005,GW8390,3.799253276,-71.5213371,81,460,6.35,42000,12,
9210.005,9222.226,GW8400,3.799320136,-71.52143104,80.5,460,6.35,42000,12,
9222.226,9234.423,GW8410,3.799387612,-71.521525,80,460,6.35,42000,12,
9234.423,9246.622,GW8420,3.799454782,-71.5216189,79.5,460,6.35,42000,12,
9246.622,9258.657,GW8430,3.799522848,-71.52171217,79,460,6.35,42000,12,
9258.657,9269.932,GW8440,3.799590166,-71.52180407,78.5,460,6.35,42000,12,
9269.932,9281.913,GW8450,3.799653067,-71.52189029,78,460,6.35,42000,12,
9281.913,9293.869,GW8460,3.799719741,-71.52198202,77.5,460,6.35,42000,12,
9293.869,9305.893,GW8470,3.799783388,-71.52207554,77,460,6.35,42000,12,
9305.893,9317.931,GW8480,3.799837299,-71.52217557,76.5,460,6.35,42000,12,
9317.931,9329.953,GW8490,3.799884655,-71.5222792,76,460,6.35,42000,12,
9329.953,9341.943,GW8500,3.799931615,-71.52238285,75.5,460,6.35,42000,12,
9341.943,9353.949,GW8510,3.799977906,-71.52248648,75,460,6.35,42000,12,
9353.949,9365.958,GW8520,3.800024261,-71.52259023,74.5,460,6.35,42000,12,
9365.958,9377.907,GW8530,3.800070629,-71.52269402,74,460,6.35,42000,12,
9377.907,9389.92,GW8540,3.800107056,-71.52280086,73.5,460,6.35,42000,12,
9389.92,9401.933,GW8550,3.800124565,-71.52291321,73,460,6.35,42000,12,
9401.933,9413.931,GW8560,3.800140802,-71.52302575,72.5,460,6.35,42000,12,
9413.931,9425.962,GW8570,3.800155104,-71.52313841,72,460,6.35,42000,12,
9425.962,9434.031,GW8580,3.80016912,-71.52325142,71.5,460,6.35,42000,12,
9434.031,9435.174,GW8590,3.800178308,-71.52332724,71,460,6.35,42000,12,
9435.174,9438.006,GW8600,3.800179607,-71.52333798,70.5,460,6.35,42000,12,
9438.006,9450.018,GW8610,3.800182826,-71.5233646,70,460,6.35,42000,12,
9450.018,9462.024,GW8620,3.800196531,-71.52347747,69.5,460,6.35,42000,12,
9462.024,9474.041,GW8630,3.800210624,-71.52359023,69,460,6.35,42000,12,
9474.041,9486.079,GW8640,3.800225508,-71.523703,68.5,460,6.35,42000,12,
9486.079,9498.11,GW8650,3.800239883,-71.52381603,68,460,6.35,42000,12,
9498.11,9510.153,GW8660,3.800255187,-71.52392887,67.5,460,6.35,42000,12,
9510.153,9522.194,GW8670,3.80027008,-71.52404189,67,460,6.35,42000,12,
9522.194,9534.212,GW8680,3.800283789,-71.52415503,66.5,460,6.35,42000,12,
9534.212,9546.236,GW8690,3.800287001,-71.52426827,66,460,6.35,42000,12,
9546.236,9558.282,GW8700,3.800279106,-71.52438181,65.5,460,6.35,42000,12,
9558.282,9570.305,GW8710,3.800270139,-71.52449548,65,460,6.35,42000,12,
9570.305,9582.31,GW8720,3.800259262,-71.52460876,64.5,460,6.35,42000,12,
9582.31,9594.318,GW8730,3.800247083,-71.52472173,64,460,6.35,42000,12,
9594.318,9606.326,GW8740,3.800238379,-71.52483504,63.5,460,6.35,42000,12,
9606.326,9618.318,GW8750,3.800253021,-71.52494759,63,460,6.35,42000,12,
9618.318,9627.029,GW8760,3.800277624,-71.5250584,62.5,460,6.35,42000,12,
9627.029,9639.023,GW8770,3.80029524,-71.52513895,62,460,6.35,42000,12,
9639.023,9651.081,GW8780,3.800319165,-71.52524993,61.5,460,6.35,42000,12,
9651.081,9663.128,GW8790,3.800343819,-71.52536137,61,460,6.35,42000,12,
9663.128,9675.134,GW8800,3.800366539,-71.52547311,60.5,460,6.35,42000,12,
9675.134,9687.129,GW8810,3.800387067,-71.52558488,60,460,6.35,42000,12,
9687.129,9699.18,GW8820,3.800407503,-71.52569657,59.5,460,6.35,42000,12,
9699.18,9707.083,GW8830,3.800427174,-71.52580892,59,460,6.35,42000,12,
9707.083,9719.08,GW8840,3.800439675,-71.52588268,58.5,460,6.35,42000,12,
9719.08,9731.169,GW8850,3.800486446,-71.5259856,58,460,6.35,42000,12,
9731.169,9743.41,GW8860,3.800552776,-71.5260782,57.5,460,6.35,42000,12,
9743.41,9755.584,GW8870,3.800632614,-71.52616216,57,460,6.35,42000,12,
9755.584,9767.736,GW8880,3.800712323,-71.52624538,56.5,460,6.35,42000,12,
9767.736,9779.96,GW8890,3.800787007,-71.52633273,56,460,6.35,42000,12,
9779.96,9792.2,GW8900,3.800855233,-71.52642618,55.5,460,6.35,42000,12,
9792.2,9804.377,GW8910,3.800923455,-71.52651982,55,460,6.35,42000,12,
9804.377,9816.555,GW8920,3.800990615,-71.52661349,54.5,460,6.35,42000,12,
9816.555,9828.589,GW8930,3.801058305,-71.52670679,54,460,6.35,42000,12,
9828.589,9840.763,GW8940,3.801123337,-71.52680029,53.5,460,6.35,42000,12,
9840.763,9852.946,GW8950,3.801186199,-71.52689686,53,460,6.35,42000,12,
9852.946,9865.197,GW8960,3.801248613,-71.52699383,52.5,460,6.35,42000,12,
9865.197,9877.385,GW8970,3.801311209,-71.52709144,52,460,6.35,42000,12,
9877.385,9889.601,GW8980,3.801373554,-71.52718851,51.5,460,6.35,42000,12,
9889.601,9901.814,GW8990,3.801436326,-71.52728561,51,460,6.35,42000,12,
9901.814,9913.774,GW9000,3.801498748,-71.52738291,50.5,460,6.35,42000,12,
9913.774,9925.996,GW9010,3.801560017,-71.52747811,50,460,6.35,42000,12,
9925.996,9938.173,GW9020,3.801622663,-71.52757536,49.5,460,6.35,42000,12,
9938.173,9950.369,GW9030,3.801684823,-71.52767243,49,460,6.35,42000,12,
9950.369,9962.375,GW9040,3.801747065,-71.52776965,48.5,460,6.35,42000,12,
9962.375,9974.329,GW9050,3.801809255,-71.52786476,48,460,6.35,42000,12,
9974.329,9986.347,GW9060,3.801873776,-71.52795771,47.5,460,6.35,42000,12,
9986.347,9994.147,GW9070,3.801940165,-71.52805008,47,460,6.35,42000,12,
9994.147,10006.331,GW9080,3.801983354,-71.52810996,46.5,460,6.35,42000,12,
10006.331,10018.563,GW9090,3.802051506,-71.52820299,46,460,6.35,42000,12,
10018.563,10030.769,GW9100,3.802117667,-71.52829799,45.5,460,6.35,42000,12,
10030.769,10042.956,GW9110,3.802180873,-71.5283947,45,460,6.35,42000,12,
10042.956,10054.986,GW9120,3.802243728,-71.52849142,44.5,460,6.35,42000,12,
10054.986,10067.019,GW9130,3.80230577,-71.5285869,44,460,6.35,42000,12,
10067.019,10079.029,GW9140,3.802367827,-71.52868241,43.5,460,6.35,42000,12,
10079.029,10091.049,GW9150,3.80242977,-71.52877773,43,460,6.35,42000,12,
10091.049,10095.329,GW9160,3.80249176,-71.52887314,42.5,460,6.35,42000,12,
10095.329,10107.364,GW9170,3.802513833,-71.52890711,42,460,6.35,42000,12,
10107.364,10119.393,GW9180,3.802575905,-71.52900263,41.5,460,6.35,42000,12,
10119.393,10131.43,GW9190,3.802637942,-71.5290981,41,460,6.35,42000,12,
10131.43,10143.653,GW9200,3.802700023,-71.52919364,40.5,460,6.35,42000,12,
10143.653,10155.832,GW9210,3.802734306,-71.52930274,40,460,6.35,42000,12,
10155.832,10168.047,GW9220,3.802687534,-71.52940392,39.5,460,6.35,42000,12,
10168.047,10180.29,GW9230,3.802585617,-71.52945031,39,460,6.35,42000,12,
10180.29,10191.574,GW9240,3.802471382,-71.52944082,38.5,460,6.35,42000,12,
10191.574,10203.593,GW9250,3.802369153,-71.52940997,38,460,6.35,42000,12,
10203.593,10215.809,GW9260,3.802260466,-71.52937636,37.5,460,6.35,42000,12,
10215.809,10228.047,GW9270,3.802150303,-71.52934123,37,460,6.35,42000,12,
10228.047,10240.267,GW9280,3.802039752,-71.52930664,36.5,460,6.35,42000,12,
10240.267,10252.261,GW9290,3.80192904,-71.52927318,36,460,6.35,42000,12,
10252.261,10258.755,GW9300,3.801818219,-71.52924991,35.5,460,6.35,42000,12,
10258.755,10270.956,GW9310,3.80175707,-71.52924495,35,460,6.35,42000,12,
10270.956,10283.178,GW9320,3.801643817,-71.52925981,34.5,460,6.35,42000,12,
10283.178,10295.357,GW9330,3.80154584,-71.52931834,34,460,6.35,42000,12,
10295.357,10307.567,GW9340,3.801466332,-71.52940142,33.5,460,6.35,42000,12,
10307.567,10319.74,GW9350,3.801399765,-71.5294959,33,460,6.35,42000,12,
10319.74,10327.644,GW9360,3.801333234,-71.52958997,32.5,460,6.35,42000,12,
10327.644,10328.262,GW9370,3.801290425,-71.52965133,32,460,6.35,42000,12,
10328.262,10328.88,GW9380,3.801287101,-71.52965614,31.5,460,6.35,42000,12,
10328.88,10330.051,GW9390,3.801283776,-71.52966095,31,460,6.35,42000,12,
10330.051,10331.069,GW9400,3.801277476,-71.52967007,30.5,460,6.35,42000,12,
